mean-path-return_agent_1,mean-path-return_agent_0,last-path-return_agent_0,max-path-return_agent_0,max-path-return_agent_1,episode_reward,last-path-return_agent_1,mean-episode_cost_agent_1,mean-episode_cost_agent_0,total-samples,episodes
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,270,-5.0,16.666666666666668,16.666666666666668,757,270
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,271,50.0,0.0,0.0,760,271
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,272,50.0,0.0,0.0,763,272
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,273,10.0,0.0,0.0,766,273
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,274,-5.0,16.666666666666668,16.666666666666668,769,274
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,275,-5.0,16.666666666666668,16.666666666666668,772,275
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,276,50.0,0.0,0.0,775,276
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,277,50.0,0.0,0.0,778,277
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,278,-5.0,16.666666666666668,16.666666666666668,781,278
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,279,-5.0,16.666666666666668,16.666666666666668,784,279
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,280,50.0,0.0,0.0,787,280
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,281,-5.0,16.666666666666668,16.666666666666668,790,281
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,282,-5.0,16.666666666666668,16.666666666666668,793,282
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,283,-5.0,16.666666666666668,16.666666666666668,796,283
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,284,-5.0,16.666666666666668,16.666666666666668,799,284
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,285,50.0,0.0,0.0,802,285
-5.0,-5.0,-10.0,50.0,50.0,286,-10.0,25.0,25.0,804,286
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,287,50.0,0.0,0.0,807,287
-2.5,-2.5,-5.0,50.0,50.0,288,-5.0,25.0,25.0,809,288
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,289,-5.0,16.666666666666668,16.666666666666668,812,289
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,290,-5.0,16.666666666666668,16.666666666666668,815,290
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,291,50.0,0.0,0.0,818,291
-5.0,-5.0,-10.0,50.0,50.0,292,-10.0,25.0,25.0,820,292
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,293,10.0,6.666666666666667,0.0,823,293
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,294,-5.0,16.666666666666668,16.666666666666668,826,294
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,295,10.0,0.0,0.0,829,295
-2.5,-2.5,-5.0,50.0,50.0,296,-5.0,25.0,25.0,831,296
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,297,10.0,6.666666666666667,0.0,834,297
-2.5,-2.5,-5.0,50.0,50.0,298,-5.0,25.0,25.0,836,298
-5.0,-5.0,-10.0,50.0,50.0,299,-10.0,25.0,25.0,838,299
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,300,50.0,0.0,0.0,841,300
-2.5,-2.5,-5.0,50.0,50.0,301,-5.0,25.0,25.0,843,301
-2.5,-2.5,-5.0,50.0,50.0,302,-5.0,25.0,25.0,845,302
-2.5,-2.5,-5.0,50.0,50.0,303,-5.0,25.0,25.0,847,303
-2.5,-2.5,-5.0,50.0,50.0,304,-5.0,25.0,25.0,849,304
-2.5,-2.5,-5.0,50.0,50.0,305,-5.0,25.0,25.0,851,305
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,306,10.0,0.0,0.0,854,306
-5.0,-5.0,-10.0,50.0,50.0,307,-10.0,25.0,25.0,856,307
-5.0,-5.0,-10.0,50.0,50.0,308,-10.0,25.0,25.0,858,308
-2.5,-2.5,-5.0,50.0,50.0,309,-5.0,25.0,25.0,860,309
-5.0,-5.0,-10.0,50.0,50.0,310,-10.0,25.0,25.0,862,310
-5.0,-5.0,-10.0,50.0,50.0,311,-10.0,25.0,25.0,864,311
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,312,10.0,3.3333333333333335,0.0,867,312
-5.0,-5.0,-10.0,50.0,50.0,313,-10.0,25.0,25.0,869,313
-2.5,-2.5,-5.0,50.0,50.0,314,-5.0,25.0,25.0,871,314
-5.0,-5.0,-10.0,50.0,50.0,315,-10.0,25.0,25.0,873,315
-2.5,-2.5,-5.0,50.0,50.0,316,-5.0,25.0,25.0,875,316
-2.5,-2.5,-5.0,50.0,50.0,317,-5.0,25.0,25.0,877,317
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,318,10.0,0.0,0.0,880,318
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,319,10.0,0.0,0.0,883,319
-2.5,-2.5,-5.0,50.0,50.0,320,-5.0,25.0,25.0,885,320
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,321,10.0,0.0,0.0,888,321
-5.0,-5.0,-10.0,50.0,50.0,322,-10.0,25.0,25.0,890,322
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,323,-5.0,16.666666666666668,16.666666666666668,893,323
-5.0,-5.0,-10.0,50.0,50.0,324,-10.0,25.0,25.0,895,324
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,325,10.0,0.0,0.0,898,325
-5.0,-5.0,-10.0,50.0,50.0,326,-10.0,25.0,25.0,900,326
-5.0,-5.0,-10.0,50.0,50.0,327,-10.0,25.0,25.0,902,327
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,328,50.0,0.0,0.0,905,328
-5.0,-5.0,-10.0,50.0,50.0,329,-10.0,25.0,25.0,907,329
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,330,-5.0,16.666666666666668,16.666666666666668,910,330
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,331,50.0,0.0,0.0,913,331
-5.0,-5.0,-10.0,50.0,50.0,332,-10.0,25.0,25.0,915,332
-5.0,-5.0,-10.0,50.0,50.0,333,-10.0,25.0,25.0,917,333
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,334,10.0,0.0,0.0,920,334
-5.0,-5.0,-10.0,50.0,50.0,335,-10.0,25.0,25.0,922,335
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,336,10.0,0.0,0.0,925,336
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,337,10.0,0.0,0.0,928,337
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,338,-5.0,16.666666666666668,16.666666666666668,931,338
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,339,-5.0,16.666666666666668,16.666666666666668,934,339
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,340,-5.0,16.666666666666668,16.666666666666668,937,340
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,341,-5.0,16.666666666666668,16.666666666666668,940,341
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,342,50.0,0.0,0.0,943,342
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,343,50.0,0.0,0.0,946,343
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,344,50.0,0.0,0.0,949,344
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,345,-5.0,16.666666666666668,16.666666666666668,952,345
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,346,-5.0,16.666666666666668,16.666666666666668,955,346
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,347,50.0,0.0,6.666666666666667,958,347
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,348,-5.0,16.666666666666668,16.666666666666668,961,348
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,349,-5.0,16.666666666666668,16.666666666666668,964,349
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,350,-5.0,16.666666666666668,16.666666666666668,967,350
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,351,-5.0,16.666666666666668,16.666666666666668,970,351
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,352,10.0,0.0,0.0,973,352
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,353,10.0,0.0,0.0,976,353
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,354,-5.0,16.666666666666668,16.666666666666668,979,354
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,355,50.0,0.0,0.0,982,355
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,356,-5.0,16.666666666666668,16.666666666666668,985,356
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,357,-5.0,16.666666666666668,16.666666666666668,988,357
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,358,-5.0,16.666666666666668,16.666666666666668,991,358
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,359,-5.0,16.666666666666668,16.666666666666668,994,359
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,360,10.0,0.0,0.0,997,360
-2.5,-2.5,-5.0,50.0,50.0,361,-5.0,25.0,25.0,999,361
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,362,50.0,0.0,0.0,1002,362
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,363,-5.0,16.666666666666668,16.666666666666668,1005,363
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,364,-5.0,16.666666666666668,16.666666666666668,1008,364
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,365,10.0,0.0,0.0,1011,365
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,366,-5.0,16.666666666666668,16.666666666666668,1014,366
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,367,10.0,0.0,0.0,1017,367
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,368,-5.0,16.666666666666668,16.666666666666668,1020,368
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,369,-5.0,16.666666666666668,16.666666666666668,1023,369
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,370,-5.0,16.666666666666668,16.666666666666668,1026,370
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,371,10.0,0.0,0.0,1029,371
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,372,10.0,0.0,0.0,1032,372
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,373,-5.0,16.666666666666668,16.666666666666668,1035,373
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,374,-5.0,16.666666666666668,16.666666666666668,1038,374
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,375,-5.0,16.666666666666668,16.666666666666668,1041,375
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,376,-5.0,16.666666666666668,16.666666666666668,1044,376
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,377,50.0,0.0,3.3333333333333335,1047,377
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,378,50.0,0.0,6.666666666666667,1050,378
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,379,50.0,0.0,6.666666666666667,1053,379
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,380,50.0,0.0,6.666666666666667,1056,380
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,381,50.0,0.0,6.666666666666667,1059,381
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,382,50.0,0.0,3.3333333333333335,1062,382
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,383,50.0,0.0,6.666666666666667,1065,383
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,384,50.0,0.0,0.0,1068,384
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,385,50.0,0.0,6.666666666666667,1071,385
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,386,50.0,0.0,6.666666666666667,1074,386
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,387,10.0,0.0,0.0,1077,387
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,388,50.0,0.0,3.3333333333333335,1080,388
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,389,50.0,0.0,6.666666666666667,1083,389
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,390,50.0,0.0,6.666666666666667,1086,390
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,391,50.0,0.0,6.666666666666667,1089,391
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,392,50.0,0.0,6.666666666666667,1092,392
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,393,50.0,0.0,6.666666666666667,1095,393
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,394,50.0,0.0,6.666666666666667,1098,394
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,395,50.0,0.0,6.666666666666667,1101,395
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,396,50.0,0.0,6.666666666666667,1104,396
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,397,50.0,0.0,6.666666666666667,1107,397
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,398,50.0,0.0,6.666666666666667,1110,398
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,399,10.0,0.0,3.3333333333333335,1113,399
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,400,50.0,0.0,6.666666666666667,1116,400
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,401,50.0,0.0,3.3333333333333335,1119,401
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,402,50.0,0.0,3.3333333333333335,1122,402
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,403,50.0,0.0,6.666666666666667,1125,403
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,404,50.0,0.0,6.666666666666667,1128,404
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,405,50.0,0.0,6.666666666666667,1131,405
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,406,50.0,0.0,6.666666666666667,1134,406
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,407,50.0,0.0,6.666666666666667,1137,407
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,408,50.0,0.0,3.3333333333333335,1140,408
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,409,50.0,0.0,6.666666666666667,1143,409
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,410,50.0,0.0,0.0,1146,410
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,411,50.0,0.0,0.0,1149,411
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,412,50.0,0.0,6.666666666666667,1152,412
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,413,50.0,0.0,6.666666666666667,1155,413
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,414,50.0,0.0,6.666666666666667,1158,414
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,415,50.0,0.0,6.666666666666667,1161,415
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,416,50.0,0.0,6.666666666666667,1164,416
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,417,50.0,0.0,6.666666666666667,1167,417
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,418,50.0,0.0,6.666666666666667,1170,418
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,419,50.0,0.0,6.666666666666667,1173,419
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,420,50.0,0.0,6.666666666666667,1176,420
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,421,50.0,0.0,3.3333333333333335,1179,421
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,422,50.0,0.0,6.666666666666667,1182,422
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,423,50.0,0.0,6.666666666666667,1185,423
12.5,2.5,10.0,50.0,50.0,424,50.0,0.0,7.5,1189,424
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,425,50.0,0.0,3.3333333333333335,1192,425
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,426,50.0,0.0,6.666666666666667,1195,426
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,427,50.0,0.0,3.3333333333333335,1198,427
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,428,50.0,0.0,3.3333333333333335,1201,428
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,429,50.0,0.0,6.666666666666667,1204,429
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,430,50.0,0.0,3.3333333333333335,1207,430
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,431,10.0,0.0,0.0,1210,431
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,432,50.0,0.0,6.666666666666667,1213,432
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,433,50.0,0.0,6.666666666666667,1216,433
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,434,50.0,0.0,6.666666666666667,1219,434
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,435,50.0,0.0,6.666666666666667,1222,435
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,436,50.0,0.0,6.666666666666667,1225,436
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,437,50.0,0.0,0.0,1228,437
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,438,50.0,0.0,3.3333333333333335,1231,438
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,439,50.0,0.0,0.0,1234,439
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,440,50.0,0.0,3.3333333333333335,1237,440
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,441,10.0,0.0,0.0,1240,441
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,442,50.0,0.0,3.3333333333333335,1243,442
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,443,50.0,0.0,0.0,1246,443
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,444,50.0,0.0,0.0,1249,444
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,445,50.0,0.0,0.0,1252,445
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,446,50.0,0.0,3.3333333333333335,1255,446
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,447,50.0,0.0,3.3333333333333335,1258,447
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,448,50.0,0.0,0.0,1261,448
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,449,50.0,0.0,3.3333333333333335,1264,449
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,450,50.0,0.0,3.3333333333333335,1267,450
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,451,50.0,0.0,3.3333333333333335,1270,451
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,452,50.0,0.0,3.3333333333333335,1273,452
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,453,50.0,0.0,3.3333333333333335,1276,453
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,454,10.0,0.0,0.0,1279,454
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,455,50.0,0.0,3.3333333333333335,1282,455
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,456,50.0,0.0,3.3333333333333335,1285,456
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,457,50.0,0.0,0.0,1288,457
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,458,50.0,0.0,0.0,1291,458
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,459,50.0,0.0,3.3333333333333335,1294,459
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,460,50.0,0.0,3.3333333333333335,1297,460
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,461,50.0,0.0,3.3333333333333335,1300,461
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,462,50.0,0.0,3.3333333333333335,1303,462
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,463,50.0,0.0,3.3333333333333335,1306,463
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,464,50.0,0.0,3.3333333333333335,1309,464
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,465,50.0,0.0,0.0,1312,465
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,466,-5.0,16.666666666666668,16.666666666666668,1315,466
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,467,-5.0,16.666666666666668,16.666666666666668,1318,467
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,468,-5.0,20.0,20.0,1321,468
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,469,-5.0,16.666666666666668,16.666666666666668,1324,469
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,470,50.0,0.0,3.3333333333333335,1327,470
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,471,50.0,0.0,3.3333333333333335,1330,471
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,472,50.0,0.0,3.3333333333333335,1333,472
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,473,10.0,0.0,0.0,1336,473
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,474,50.0,0.0,3.3333333333333335,1339,474
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,475,50.0,0.0,3.3333333333333335,1342,475
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,476,50.0,0.0,6.666666666666667,1345,476
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,477,50.0,0.0,3.3333333333333335,1348,477
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,478,-5.0,16.666666666666668,16.666666666666668,1351,478
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,479,-5.0,16.666666666666668,16.666666666666668,1354,479
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,480,50.0,0.0,3.3333333333333335,1357,480
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,481,50.0,0.0,3.3333333333333335,1360,481
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,482,50.0,0.0,3.3333333333333335,1363,482
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,483,50.0,0.0,3.3333333333333335,1366,483
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,484,50.0,0.0,0.0,1369,484
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,485,50.0,0.0,3.3333333333333335,1372,485
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,486,50.0,0.0,0.0,1375,486
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,487,50.0,0.0,3.3333333333333335,1378,487
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,488,50.0,0.0,3.3333333333333335,1381,488
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,489,50.0,0.0,0.0,1384,489
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,490,50.0,0.0,3.3333333333333335,1387,490
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,491,50.0,0.0,3.3333333333333335,1390,491
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,492,50.0,0.0,3.3333333333333335,1393,492
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,493,50.0,0.0,3.3333333333333335,1396,493
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,494,50.0,0.0,3.3333333333333335,1399,494
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,495,50.0,0.0,3.3333333333333335,1402,495
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,496,50.0,0.0,3.3333333333333335,1405,496
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,497,50.0,0.0,3.3333333333333335,1408,497
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,498,50.0,0.0,3.3333333333333335,1411,498
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,499,50.0,0.0,0.0,1414,499
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,500,50.0,0.0,3.3333333333333335,1417,500
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,501,50.0,0.0,3.3333333333333335,1420,501
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,502,50.0,0.0,3.3333333333333335,1423,502
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,503,10.0,0.0,0.0,1426,503
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,504,50.0,0.0,3.3333333333333335,1429,504
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,505,50.0,0.0,3.3333333333333335,1432,505
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,506,50.0,0.0,3.3333333333333335,1435,506
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,507,50.0,0.0,3.3333333333333335,1438,507
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,508,50.0,0.0,3.3333333333333335,1441,508
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,509,10.0,0.0,0.0,1444,509
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,510,50.0,0.0,3.3333333333333335,1447,510
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,511,50.0,0.0,3.3333333333333335,1450,511
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,512,10.0,0.0,0.0,1453,512
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,513,50.0,0.0,3.3333333333333335,1456,513
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,514,-5.0,16.666666666666668,16.666666666666668,1459,514
3.3333333333333335,16.666666666666668,50.0,50.0,50.0,515,10.0,0.0,0.0,1462,515
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,516,50.0,0.0,3.3333333333333335,1465,516
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,517,-5.0,16.666666666666668,16.666666666666668,1468,517
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,518,50.0,0.0,0.0,1471,518
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,519,50.0,0.0,3.3333333333333335,1474,519
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,520,50.0,0.0,0.0,1477,520
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,521,50.0,0.0,3.3333333333333335,1480,521
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,522,50.0,0.0,3.3333333333333335,1483,522
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,523,50.0,0.0,6.666666666666667,1486,523
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,524,50.0,0.0,3.3333333333333335,1489,524
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,525,50.0,0.0,3.3333333333333335,1492,525
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,526,50.0,0.0,3.3333333333333335,1495,526
-2.5,-2.5,-5.0,50.0,50.0,527,-5.0,25.0,25.0,1497,527
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,528,50.0,0.0,3.3333333333333335,1500,528
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,529,50.0,0.0,0.0,1503,529
-1.6666666666666667,-1.6666666666666667,-5.0,50.0,50.0,530,-5.0,16.666666666666668,16.666666666666668,1506,530
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,531,50.0,0.0,3.3333333333333335,1509,531
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,532,50.0,0.0,3.3333333333333335,1512,532
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,533,50.0,0.0,3.3333333333333335,1515,533
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,534,50.0,0.0,0.0,1518,534
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,535,50.0,0.0,0.0,1521,535
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,536,50.0,0.0,0.0,1524,536
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,537,50.0,0.0,0.0,1527,537
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,538,50.0,0.0,6.666666666666667,1530,538
16.666666666666668,3.3333333333333335,10.0,50.0,50.0,539,50.0,0.0,3.3333333333333335,1533,539
